Tag	ClassType	DataType	Property	Value
UncalHTRposition	IO_NICAN	Int32	InterfaceNmb	0
UncalHTRposition	IO_NICAN	String	ChannelNames	SensorMessage2.LeftPumpSolenoidCurrent;SensorMessage2.RightPumpSolenoidCurrent;SensorMessage2.LeftMotorSolenoidCurrent;SensorMessage2.RightMotorSolenoidCurrent;SensorMessage2.EngineSetSpeed;SensorMessage2.CalThrottleSensorPosition;SensorMessage2.CalBrakeSensorPosition
UncalHTRposition	IO_NICAN	String	Enabled	0
UncalHTRposition	IO_NICAN	Double	Min	0
UncalHTRposition	IO_NICAN	String	Format	0
UncalHTRposition	IO_NICAN	String	Group	CAN_SensorMessage2
UncalHTRposition	IO_NICAN	String	Detail	
UncalHTRposition	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
UncalHTRposition	IO_NICAN	String	Units	
DisplayCAN_SensorMessage3	IOdisplay	String	Group	IOdisplay
DisplayCAN_SensorMessage3	IOdisplay	Boolean	Minimized	False
DisplayCAN_SensorMessage3	IOdisplay	Int32	Top	428
DisplayCAN_SensorMessage3	IOdisplay	Boolean	SaveRequired	False
DisplayCAN_SensorMessage3	IOdisplay	Int32	Invert	0
DisplayCAN_SensorMessage3	IOdisplay	String	ClassType	IOdisplay
DisplayCAN_SensorMessage3	IOdisplay	String	Tag	DisplayCAN_SensorMessage3
DisplayCAN_SensorMessage3	IOdisplay	Int32	Width	175
DisplayCAN_SensorMessage3	IOdisplay	Int32	ProgID	0
DisplayCAN_SensorMessage3	IOdisplay	Boolean	RaisesEvent	False
DisplayCAN_SensorMessage3	IOdisplay	String	Enabled	
DisplayCAN_SensorMessage3	IOdisplay	String	Format	
DisplayCAN_SensorMessage3	IOdisplay	String	Group	IOdisplay
DisplayCAN_SensorMessage3	IOdisplay	Int32	Height	108
DisplayCAN_SensorMessage3	IOdisplay	Int32	Left	519
CalHTRposition	IO_NICAN	String	Group	CAN_SensorMessage3
CalHTRposition	IO_NICAN	Double	Max	0
CalHTRposition	IO_NICAN	String	ChannelName	SensorMessage3.CalHTRposition
CalHTRposition	IO_NICAN	Boolean	SaveRequired	False
CalHTRposition	IO_NICAN	String	ChannelValues	0;0;0;0
CalHTRposition	IO_NICAN	Int32	CalType	0
CalHTRposition	IO_NICAN	Int32	Direction	0
CalHTRposition	IO_NICAN	String	MessageName	SensorMessage3
CalHTRposition	IO_NICAN	String	Description	CAN
CalHTRposition	IO_NICAN	String	Mapping	
CalHTRposition	IO_NICAN	String	ClassType	IO_NICAN
CalHTRposition	IO_NICAN	String	Tag	CalHTRposition
CalHTRposition	IO_NICAN	String	Warning	0
CalHTRposition	IO_NICAN	String	Help	
CalHTRposition	IO_NICAN	Int32	SampleRate	0
CalHTRposition	IO_NICAN	String	RawValue	
CalHTRposition	IO_NICAN	String	TimeStamp	63318629252.3594
CalHTRposition	IO_NICAN	String	Device	
CalHTRposition	IO_NICAN	Int32	ProgID	0
CalHTRposition	IO_NICAN	String	Type	
CalHTRposition	IO_NICAN	Object	Value	0
CalHTRposition	IO_NICAN	Boolean	RaisesEvent	False
CalHTRposition	IO_NICAN	Int32	InterfaceNmb	0
CalHTRposition	IO_NICAN	String	ChannelNames	SensorMessage3.UncalHTRposition;SensorMessage3.CalHTRposition;SensorMessage3.EngineActSpeed;SensorMessage3.IdleValidationSwitch
CalHTRposition	IO_NICAN	String	Enabled	0
CalHTRposition	IO_NICAN	Double	Min	0
CalHTRposition	IO_NICAN	String	Format	0
CalHTRposition	IO_NICAN	String	Group	CAN_SensorMessage3
CalHTRposition	IO_NICAN	String	Detail	
CalHTRposition	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
CalHTRposition	IO_NICAN	String	Units	
EngineActSpeed	IO_NICAN	String	Group	CAN_SensorMessage3
EngineActSpeed	IO_NICAN	Double	Max	0
EngineActSpeed	IO_NICAN	String	ChannelName	SensorMessage3.EngineActSpeed
EngineActSpeed	IO_NICAN	Boolean	SaveRequired	False
EngineActSpeed	IO_NICAN	String	ChannelValues	0;0;0;0
EngineActSpeed	IO_NICAN	Int32	CalType	0
EngineActSpeed	IO_NICAN	Int32	Direction	0
EngineActSpeed	IO_NICAN	String	MessageName	SensorMessage3
EngineActSpeed	IO_NICAN	String	Description	CAN
EngineActSpeed	IO_NICAN	String	Mapping	
EngineActSpeed	IO_NICAN	String	ClassType	IO_NICAN
EngineActSpeed	IO_NICAN	String	Tag	EngineActSpeed
EngineActSpeed	IO_NICAN	String	Warning	0
EngineActSpeed	IO_NICAN	String	Help	
EngineActSpeed	IO_NICAN	Int32	SampleRate	0
EngineActSpeed	IO_NICAN	String	RawValue	
EngineActSpeed	IO_NICAN	String	TimeStamp	63318629252.3594
EngineActSpeed	IO_NICAN	String	Device	
EngineActSpeed	IO_NICAN	Int32	ProgID	0
EngineActSpeed	IO_NICAN	String	Type	
EngineActSpeed	IO_NICAN	Object	Value	0
EngineActSpeed	IO_NICAN	Boolean	RaisesEvent	False
EngineActSpeed	IO_NICAN	Int32	InterfaceNmb	0
EngineActSpeed	IO_NICAN	String	ChannelNames	SensorMessage3.UncalHTRposition;SensorMessage3.CalHTRposition;SensorMessage3.EngineActSpeed;SensorMessage3.IdleValidationSwitch
EngineActSpeed	IO_NICAN	String	Enabled	0
EngineActSpeed	IO_NICAN	Double	Min	0
EngineActSpeed	IO_NICAN	String	Format	0
EngineActSpeed	IO_NICAN	String	Group	CAN_SensorMessage3
EngineActSpeed	IO_NICAN	String	Detail	
EngineActSpeed	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
EngineActSpeed	IO_NICAN	String	Units	
IdleValidationSwitch	IO_NICAN	String	Group	CAN_SensorMessage3
IdleValidationSwitch	IO_NICAN	Double	Max	0
IdleValidationSwitch	IO_NICAN	String	ChannelName	SensorMessage3.IdleValidationSwitch
IdleValidationSwitch	IO_NICAN	Boolean	SaveRequired	False
IdleValidationSwitch	IO_NICAN	String	ChannelValues	0;0;0;0
IdleValidationSwitch	IO_NICAN	Int32	CalType	0
IdleValidationSwitch	IO_NICAN	Int32	Direction	0
IdleValidationSwitch	IO_NICAN	String	MessageName	SensorMessage3
IdleValidationSwitch	IO_NICAN	String	Description	CAN
IdleValidationSwitch	IO_NICAN	String	Mapping	
IdleValidationSwitch	IO_NICAN	String	ClassType	IO_NICAN
IdleValidationSwitch	IO_NICAN	String	Tag	IdleValidationSwitch
IdleValidationSwitch	IO_NICAN	String	Warning	0
IdleValidationSwitch	IO_NICAN	String	Help	
IdleValidationSwitch	IO_NICAN	Int32	SampleRate	0
IdleValidationSwitch	IO_NICAN	String	RawValue	
IdleValidationSwitch	IO_NICAN	String	TimeStamp	63318629252.375
IdleValidationSwitch	IO_NICAN	String	Device	
IdleValidationSwitch	IO_NICAN	Int32	ProgID	0
IdleValidationSwitch	IO_NICAN	String	Type	
IdleValidationSwitch	IO_NICAN	Object	Value	0
IdleValidationSwitch	IO_NICAN	Boolean	RaisesEvent	False
IdleValidationSwitch	IO_NICAN	Int32	InterfaceNmb	0
IdleValidationSwitch	IO_NICAN	String	ChannelNames	SensorMessage3.UncalHTRposition;SensorMessage3.CalHTRposition;SensorMessage3.EngineActSpeed;SensorMessage3.IdleValidationSwitch
IdleValidationSwitch	IO_NICAN	String	Enabled	0
IdleValidationSwitch	IO_NICAN	Double	Min	0
IdleValidationSwitch	IO_NICAN	String	Format	0
IdleValidationSwitch	IO_NICAN	String	Group	CAN_SensorMessage3
IdleValidationSwitch	IO_NICAN	String	Detail	
IdleValidationSwitch	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
IdleValidationSwitch	IO_NICAN	String	Units	
FwdBwdAxisProportionalSighal	IO_NICAN	String	Group	CAN_MessageOut
FwdBwdAxisProportionalSighal	IO_NICAN	Double	Max	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	ChannelName	NOT USED FOR TRANSMIT
FwdBwdAxisProportionalSighal	IO_NICAN	Boolean	SaveRequired	True
FwdBwdAxisProportionalSighal	IO_NICAN	String	ChannelValues	125;125;0;0
FwdBwdAxisProportionalSighal	IO_NICAN	Int32	CalType	0
FwdBwdAxisProportionalSighal	IO_NICAN	Int32	Direction	1
FwdBwdAxisProportionalSighal	IO_NICAN	String	MessageName	JoystickData
FwdBwdAxisProportionalSighal	IO_NICAN	String	Description	CAN
FwdBwdAxisProportionalSighal	IO_NICAN	String	Mapping	
FwdBwdAxisProportionalSighal	IO_NICAN	String	ClassType	IO_NICAN
FwdBwdAxisProportionalSighal	IO_NICAN	String	Tag	FwdBwdAxisProportionalSighal
FwdBwdAxisProportionalSighal	IO_NICAN	String	Warning	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	Help	
FwdBwdAxisProportionalSighal	IO_NICAN	Int32	SampleRate	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	RawValue	
FwdBwdAxisProportionalSighal	IO_NICAN	String	TimeStamp	63349367556.0938
FwdBwdAxisProportionalSighal	IO_NICAN	String	Device	
FwdBwdAxisProportionalSighal	IO_NICAN	Int32	ProgID	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	Type	
FwdBwdAxisProportionalSighal	IO_NICAN	Object	Value	0
FwdBwdAxisProportionalSighal	IO_NICAN	Boolean	RaisesEvent	False
FwdBwdAxisProportionalSighal	IO_NICAN	Int32	InterfaceNmb	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	ChannelNames	JoystickData.FwdBwdAxisProportionalSighal;JoystickData.RightLeftAxisProportionalSignal;JoystickData.InternalPB1;JoystickData.InternalPB2
FwdBwdAxisProportionalSighal	IO_NICAN	String	Enabled	0
FwdBwdAxisProportionalSighal	IO_NICAN	Double	Min	0
FwdBwdAxisProportionalSighal	IO_NICAN	String	Format	S
FwdBwdAxisProportionalSighal	IO_NICAN	String	Group	CAN_MessageOut
FwdBwdAxisProportionalSighal	IO_NICAN	String	Detail	
FwdBwdAxisProportionalSighal	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
FwdBwdAxisProportionalSighal	IO_NICAN	String	Units	
DisplayCAN_JoystickData	IOdisplay	String	Group	IOdisplay
DisplayCAN_JoystickData	IOdisplay	Boolean	Minimized	False
DisplayCAN_JoystickData	IOdisplay	Int32	Top	426
DisplayCAN_JoystickData	IOdisplay	Boolean	SaveRequired	False
DisplayCAN_JoystickData	IOdisplay	Int32	Invert	0
DisplayCAN_JoystickData	IOdisplay	String	ClassType	IOdisplay
DisplayCAN_JoystickData	IOdisplay	String	Tag	DisplayCAN_JoystickData
DisplayCAN_JoystickData	IOdisplay	Int32	Width	175
DisplayCAN_JoystickData	IOdisplay	Int32	ProgID	0
DisplayCAN_JoystickData	IOdisplay	Boolean	RaisesEvent	False
DisplayCAN_JoystickData	IOdisplay	String	Enabled	
DisplayCAN_JoystickData	IOdisplay	String	Format	
DisplayCAN_JoystickData	IOdisplay	String	Group	IOdisplay
DisplayCAN_JoystickData	IOdisplay	Int32	Height	89
DisplayCAN_JoystickData	IOdisplay	Int32	Left	684
RightLeftAxisProportionalSignal	IO_NICAN	String	Group	CAN_JoystickData
RightLeftAxisProportionalSignal	IO_NICAN	Double	Max	0
RightLeftAxisProportionalSignal	IO_NICAN	String	ChannelName	JoystickData.RightLeftAxisProportionalSignal
RightLeftAxisProportionalSignal	IO_NICAN	Boolean	SaveRequired	False
RightLeftAxisProportionalSignal	IO_NICAN	String	ChannelValues	125;125;0;0
RightLeftAxisProportionalSignal	IO_NICAN	Int32	CalType	0
RightLeftAxisProportionalSignal	IO_NICAN	Int32	Direction	0
RightLeftAxisProportionalSignal	IO_NICAN	String	MessageName	JoystickData
RightLeftAxisProportionalSignal	IO_NICAN	String	Description	CAN
RightLeftAxisProportionalSignal	IO_NICAN	String	Mapping	
RightLeftAxisProportionalSignal	IO_NICAN	String	ClassType	IO_NICAN
RightLeftAxisProportionalSignal	IO_NICAN	String	Tag	RightLeftAxisProportionalSignal
RightLeftAxisProportionalSignal	IO_NICAN	String	Warning	0
RightLeftAxisProportionalSignal	IO_NICAN	String	Help	
RightLeftAxisProportionalSignal	IO_NICAN	Int32	SampleRate	0
RightLeftAxisProportionalSignal	IO_NICAN	String	RawValue	
RightLeftAxisProportionalSignal	IO_NICAN	String	TimeStamp	63320524079.3594
RightLeftAxisProportionalSignal	IO_NICAN	String	Device	
RightLeftAxisProportionalSignal	IO_NICAN	Int32	ProgID	0
RightLeftAxisProportionalSignal	IO_NICAN	String	Type	
RightLeftAxisProportionalSignal	IO_NICAN	Object	Value	0
RightLeftAxisProportionalSignal	IO_NICAN	Boolean	RaisesEvent	False
RightLeftAxisProportionalSignal	IO_NICAN	Int32	InterfaceNmb	0
RightLeftAxisProportionalSignal	IO_NICAN	String	ChannelNames	JoystickData.FwdBwdAxisProportionalSighal;JoystickData.RightLeftAxisProportionalSignal;JoystickData.InternalPB1;JoystickData.InternalPB2
RightLeftAxisProportionalSignal	IO_NICAN	String	Enabled	0
RightLeftAxisProportionalSignal	IO_NICAN	Double	Min	0
RightLeftAxisProportionalSignal	IO_NICAN	String	Format	0
RightLeftAxisProportionalSignal	IO_NICAN	String	Group	CAN_JoystickData
RightLeftAxisProportionalSignal	IO_NICAN	String	Detail	
RightLeftAxisProportionalSignal	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
RightLeftAxisProportionalSignal	IO_NICAN	String	Units	
InternalPB1	IO_NICAN	String	Group	CAN_JoystickData
InternalPB1	IO_NICAN	Double	Max	0
InternalPB1	IO_NICAN	String	ChannelName	JoystickData.InternalPB1
InternalPB1	IO_NICAN	Boolean	SaveRequired	False
InternalPB1	IO_NICAN	String	ChannelValues	125;125;0;0
InternalPB1	IO_NICAN	Int32	CalType	0
InternalPB1	IO_NICAN	Int32	Direction	0
InternalPB1	IO_NICAN	String	MessageName	JoystickData
InternalPB1	IO_NICAN	String	Description	CAN
InternalPB1	IO_NICAN	String	Mapping	
InternalPB1	IO_NICAN	String	ClassType	IO_NICAN
InternalPB1	IO_NICAN	String	Tag	InternalPB1
InternalPB1	IO_NICAN	String	Warning	0
InternalPB1	IO_NICAN	String	Help	
InternalPB1	IO_NICAN	Int32	SampleRate	0
InternalPB1	IO_NICAN	String	RawValue	
InternalPB1	IO_NICAN	String	TimeStamp	63320524079.3594
InternalPB1	IO_NICAN	String	Device	
InternalPB1	IO_NICAN	Int32	ProgID	0
InternalPB1	IO_NICAN	String	Type	
InternalPB1	IO_NICAN	Object	Value	0
InternalPB1	IO_NICAN	Boolean	RaisesEvent	False
InternalPB1	IO_NICAN	Int32	InterfaceNmb	0
InternalPB1	IO_NICAN	String	ChannelNames	JoystickData.FwdBwdAxisProportionalSighal;JoystickData.RightLeftAxisProportionalSignal;JoystickData.InternalPB1;JoystickData.InternalPB2
InternalPB1	IO_NICAN	String	Enabled	0
InternalPB1	IO_NICAN	Double	Min	0
InternalPB1	IO_NICAN	String	Format	0
InternalPB1	IO_NICAN	String	Group	CAN_JoystickData
InternalPB1	IO_NICAN	String	Detail	
InternalPB1	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
InternalPB1	IO_NICAN	String	Units	
InternalPB2	IO_NICAN	String	Group	CAN_JoystickData
InternalPB2	IO_NICAN	Double	Max	0
InternalPB2	IO_NICAN	String	ChannelName	JoystickData.InternalPB2
InternalPB2	IO_NICAN	Boolean	SaveRequired	False
InternalPB2	IO_NICAN	String	ChannelValues	125;125;0;0
InternalPB2	IO_NICAN	Int32	CalType	0
InternalPB2	IO_NICAN	Int32	Direction	0
InternalPB2	IO_NICAN	String	MessageName	JoystickData
InternalPB2	IO_NICAN	String	Description	CAN
InternalPB2	IO_NICAN	String	Mapping	
InternalPB2	IO_NICAN	String	ClassType	IO_NICAN
InternalPB2	IO_NICAN	String	Tag	InternalPB2
InternalPB2	IO_NICAN	String	Warning	0
InternalPB2	IO_NICAN	String	Help	
InternalPB2	IO_NICAN	Int32	SampleRate	0
InternalPB2	IO_NICAN	String	RawValue	
InternalPB2	IO_NICAN	String	TimeStamp	63320524079.3594
InternalPB2	IO_NICAN	String	Device	
InternalPB2	IO_NICAN	Int32	ProgID	0
InternalPB2	IO_NICAN	String	Type	
InternalPB2	IO_NICAN	Object	Value	0
InternalPB2	IO_NICAN	Boolean	RaisesEvent	False
InternalPB2	IO_NICAN	Int32	InterfaceNmb	0
InternalPB2	IO_NICAN	String	ChannelNames	JoystickData.FwdBwdAxisProportionalSighal;JoystickData.RightLeftAxisProportionalSignal;JoystickData.InternalPB1;JoystickData.InternalPB2
InternalPB2	IO_NICAN	String	Enabled	0
InternalPB2	IO_NICAN	Double	Min	0
InternalPB2	IO_NICAN	String	Format	0
InternalPB2	IO_NICAN	String	Group	CAN_JoystickData
InternalPB2	IO_NICAN	String	Detail	
InternalPB2	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
InternalPB2	IO_NICAN	String	Units	
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	Channel	11
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-12) IO(111)
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Tag	JOYSTICK POWER 1A
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Help	10
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	RawValue	
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Device	1
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	Port	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Type	
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Mapping	
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Int32	Value	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Enabled	0
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Format	
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(m9-5)  WIRE(IGN1)
JOYSTICK POWER 1A	IO_NIDAQSCXIDigitalInput	String	Units	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Group	Digital Outputs
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Boolean	SaveRequired	False
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	Channel	28
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	Invert	1
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	CalType	0
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	Direction	1
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Description	IO(528)
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	ChassisID	1
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	ClassType	IO_NIDAQSCXIDigitalOutput
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Tag	CAN DIAG PORT
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Help	12
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	ModuleNmb	5
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	RawValue	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Device	1
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	Port	0
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	ProgID	0
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Type	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Mapping	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Int32	Value	1
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	Boolean	RaisesEvent	False
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Enabled	0
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Format	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Group	Digital Outputs
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Detail	
CAN DIAG PORT	IO_NIDAQSCXIDigitalOutput	String	Units	
DisplayCAN_MessageOut	IOdisplay	String	Group	IOdisplay
DisplayCAN_MessageOut	IOdisplay	Boolean	Minimized	False
DisplayCAN_MessageOut	IOdisplay	Int32	Top	334
DisplayCAN_MessageOut	IOdisplay	Boolean	SaveRequired	False
DisplayCAN_MessageOut	IOdisplay	Int32	Invert	0
DisplayCAN_MessageOut	IOdisplay	String	ClassType	IOdisplay
DisplayCAN_MessageOut	IOdisplay	String	Tag	DisplayCAN_MessageOut
DisplayCAN_MessageOut	IOdisplay	Int32	Width	175
DisplayCAN_MessageOut	IOdisplay	Int32	ProgID	0
DisplayCAN_MessageOut	IOdisplay	Boolean	RaisesEvent	False
DisplayCAN_MessageOut	IOdisplay	String	Enabled	
DisplayCAN_MessageOut	IOdisplay	String	Format	
DisplayCAN_MessageOut	IOdisplay	String	Group	IOdisplay
DisplayCAN_MessageOut	IOdisplay	Int32	Height	89
DisplayCAN_MessageOut	IOdisplay	Int32	Left	537
EngineData	IO_NICAN	String	Group	CAN_MessageOut
EngineData	IO_NICAN	Double	Max	0
EngineData	IO_NICAN	String	ChannelName	NOT USED FOR TRANSMIT
EngineData	IO_NICAN	Boolean	SaveRequired	True
EngineData	IO_NICAN	String	ChannelValues	78
EngineData	IO_NICAN	Int32	CalType	0
EngineData	IO_NICAN	Int32	Direction	1
EngineData	IO_NICAN	String	MessageName	EngineData
EngineData	IO_NICAN	String	Description	CAN
EngineData	IO_NICAN	String	Mapping	
EngineData	IO_NICAN	String	ClassType	IO_NICAN
EngineData	IO_NICAN	String	Tag	EngineData
EngineData	IO_NICAN	String	Warning	0
EngineData	IO_NICAN	String	Help	
EngineData	IO_NICAN	Int32	SampleRate	0
EngineData	IO_NICAN	String	RawValue	
EngineData	IO_NICAN	String	TimeStamp	63349367504.5625
EngineData	IO_NICAN	String	Device	
EngineData	IO_NICAN	Int32	ProgID	0
EngineData	IO_NICAN	String	Type	
EngineData	IO_NICAN	Object	Value	0
EngineData	IO_NICAN	Boolean	RaisesEvent	False
EngineData	IO_NICAN	Int32	InterfaceNmb	0
EngineData	IO_NICAN	String	ChannelNames	EngineData.EngineCoolantTemp
EngineData	IO_NICAN	String	Enabled	0
EngineData	IO_NICAN	Double	Min	0
EngineData	IO_NICAN	String	Format	S
EngineData	IO_NICAN	String	Group	CAN_MessageOut
EngineData	IO_NICAN	String	Detail	
EngineData	IO_NICAN	String	MessageNames	SensorMessage1;SensorMessage2;SensorMessage3;JoystickData;EEC1;EngineData;KWP Request;KWP Responce DTC
EngineData	IO_NICAN	String	Units	
Engine RPM	IO_NICAN	String	Group	CAN_MessageOut
Engine RPM	IO_NICAN	Double	Max	0
Engine RPM	IO_NICAN	String	ChannelName	NOT USED FOR TRANSMIT
Engine RPM	IO_NICAN	Boolean	SaveRequired	True
Engine RPM	IO_NICAN	String	ChannelValues	0
Engine RPM	IO_NICAN	Int32	CalType	0
Engine RPM	IO_NICAN	Int32	Direction	1
Engine RPM	IO_NICAN	String	MessageName	EEC1
Engine RPM	IO_NICAN	String	Description	CAN
Engine RPM	IO_NICAN	String	Mapping	
Engine RPM	IO_NICAN	String	ClassType	IO_NICAN
Engine RPM	IO_NICAN	String	Tag	Engine RPM
Engine RPM	IO_NICAN	String	Warning	0
Engine RPM	IO_NICAN	String	Help	
Engine RPM	IO_NICAN	Int32	SampleRate	0
Engine RPM	IO_NICAN	String	RawValue	
Engine RPM	IO_NICAN	String	TimeStamp	63349367582.4688
Engine RPM	IO_NICAN	String	Device	
Engine RPM	IO_NICAN	Int32	ProgID	0
Engine RPM	IO_NICAN	String	Type	
Engine RPM	IO_NICAN	Object	Value	0
Engine RPM	IO_NICAN	Boolean	RaisesEvent	False
Engine RPM	IO_NICAN	Int32	InterfaceNmb	0
Engine RPM	IO_NICAN	String	ChannelNames	EEC1.Engine_RPM
Engine RPM	IO_NICAN	String	Enabled	0
Engine RPM	IO_NICAN	Double	Min	0
